vehID Teilumlaufnummer Standort Dep/Arr Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
36 1 4 2 810 848 0 103
36 1 4 0 810 848 / 103
70 2 42 2 770 848 0 78
70 2 42 0 770 848 / 78
85 1 37 1 809 849 10 40
85 1 37 0 809 849 / 40
49 1 32 1 816 849 10 33
49 1 32 2 816 849 / 33
49 1 32 2 817 849 0 32
49 1 32 0 817 849 / 32
71 1 99 1 830 850 5 20
71 1 99 0 830 850 / 20
57 2 163 0 851 851 / 0
52 2 146 1 841 851 5 10
52 2 146 0 841 851 / 10
10 1 33 1 807 851 5 44
10 1 33 2 807 851 / 44
10 1 33 2 810 851 0 41
10 1 33 0 810 851 / 41
62 1 168 1 870 852 5 44
27 1 1 1 749 852 5 113
27 1 1 2 749 852 / 113
27 1 1 2 764 852 0 98
27 1 1 0 764 852 / 98
15 1 10 1 845 853 10 60
15 1 10 0 845 853 / 60
51 1 6 1 794 853 5 59
51 1 6 2 794 853 / 59
59 2 81 1 833 853 10 20
59 2 81 2 833 853 / 20
33 2 1 1 820 853 5 33
33 2 1 2 820 853 / 33
51 1 6 2 795 853 0 58
51 1 6 0 795 853 / 58
59 2 81 2 844 853 0 9
59 2 81 0 844 853 / 9
33 2 1 2 824 853 0 29
33 2 1 0 824 853 / 29
21 1 1 1 757 854 10 97
21 1 1 0 757 854 / 97
55 1 56 1 831 854 5 23
55 1 56 2 831 854 / 23
87 1 4 1 825 854 10 103
87 1 4 0 825 854 / 103
18 1 9 1 777 854 5 123
18 1 9 2 777 854 / 123
55 1 56 2 849 854 0 5
55 1 56 0 849 854 / 5
18 1 9 2 778 854 0 122
18 1 9 0 778 854 / 122
2 1 60 1 850 855 5 5
2 1 60 2 850 855 / 5
3 2 87 1 822 855 10 33
3 2 87 2 822 855 / 33
67 2 74 1 815 855 10 40
67 2 74 0 815 855 / 40
3 2 87 2 825 855 0 30
3 2 87 0 825 855 / 30
58 1 6 1 764 856 10 92
58 1 6 2 764 856 / 92
58 1 6 2 765 856 0 91
58 1 6 0 765 856 / 91
28 1 168 1 822 857 10 70
20 1 1 1 837 857 5 20
20 1 1 2 837 857 / 20
85 1 169 1 812 857 5 45
52 2 130 1 842 857 5 15
52 2 130 2 842 857 / 15
20 1 1 2 841 857 0 16
20 1 1 0 841 857 / 16
52 2 130 2 854 857 0 3
52 2 130 0 854 857 / 3
39 1 72 1 808 858 10 50
39 1 72 0 808 858 / 50
25 2 28 1 818 858 10 40
25 2 28 0 818 858 / 40
40 2 10 1 848 858 10 10
40 2 10 0 848 858 / 10
5 2 91 1 762 859 5 97
5 2 91 0 762 859 / 97
80 1 35 1 830 859 10 29
80 1 35 2 830 859 / 29
35 2 76 1 849 859 5 10
35 2 76 2 849 859 / 10
38 1 87 1 765 859 10 129
38 1 87 0 765 859 / 129
80 1 35 2 837 859 0 22
80 1 35 0 837 859 / 22
35 2 76 2 850 859 0 9
35 2 76 0 850 859 / 9
72 1 29 1 820 860 10 75
72 1 29 2 820 860 / 75
72 1 29 2 825 860 0 70
72 1 29 0 825 860 / 70
65 1 6 1 805 861 10 117
65 1 6 0 805 861 / 117
74 1 16 1 842 861 5 56
74 1 16 0 842 861 / 56
31 3 21 1 824 861 5 37
31 3 21 0 824 861 / 37
54 2 58 1 847 862 10 15
54 2 58 2 847 862 / 15
54 2 58 2 852 862 0 10
54 2 58 0 852 862 / 10
17 1 82 1 852 863 10 11
17 1 82 0 852 863 / 11
26 2 76 1 848 863 10 15
26 2 76 0 848 863 / 15
92 1 138 1 806 863 5 57
92 1 138 0 850 863 / 57
15 1 96 1 845 863 10 70
15 1 96 2 845 863 / 70
39 1 85 1 808 863 5 55
39 1 85 0 808 863 / 55
15 1 96 2 850 863 0 65
15 1 96 0 850 863 / 65
5 2 58 1 762 864 5 102
5 2 58 2 762 864 / 102
5 2 58 2 767 864 0 97
5 2 58 0 767 864 / 97
73 2 15 1 850 865 5 15
73 2 15 2 850 865 / 15
1 3 39 1 838 865 5 27
1 3 39 2 838 865 / 27
64 1 4 1 862 865 5 63
64 1 4 0 862 865 / 63
21 1 9 1 758 865 10 107
21 1 9 2 758 865 / 107
73 2 15 2 855 865 0 10
73 2 15 0 855 865 / 10
1 3 39 2 840 865 0 25
1 3 39 0 840 865 / 25
21 1 9 2 764 865 0 101
21 1 9 0 764 865 / 101
74 1 1 1 842 866 5 61
74 1 1 2 842 866 / 61
74 1 1 2 845 866 0 58
74 1 1 0 845 866 / 58
29 2 1 1 847 867 10 20
29 2 1 0 847 867 / 20
23 1 0 1 828 867 5 39
23 1 0 0 828 867 / 39
12 2 34 1 760 867 5 107
12 2 34 0 760 867 / 107
25 2 83 1 823 868 5 45
25 2 83 2 823 868 / 45
25 2 83 2 825 868 0 43
25 2 83 0 825 868 / 43
48 2 10 1 761 869 5 108
48 2 10 2 761 869 / 108
37 2 5 1 820 869 5 49
37 2 5 0 820 869 / 49
59 2 15 1 855 869 5 14
59 2 15 0 855 869 / 14
2 1 60 2 869 869 0 0
2 1 60 0 869 869 / 0
48 2 10 2 788 869 0 81
48 2 10 0 788 869 / 81
95 1 165 0 870 870 / 0
76 2 29 1 805 870 10 65
76 2 29 0 805 870 / 65
14 2 109 1 860 870 10 10
14 2 109 2 860 870 / 10
56 1 4 1 835 870 5 70
56 1 4 0 835 870 / 70
66 1 9 1 845 871 10 63
66 1 9 0 845 871 / 63
50 1 6 1 835 871 5 36
50 1 6 0 835 871 / 36
31 3 111 1 824 871 10 47
31 3 111 2 824 871 / 47
17 1 28 1 855 871 5 16
17 1 28 2 855 871 / 16
31 3 111 2 852 871 0 19
31 3 111 0 852 871 / 19
17 1 28 2 857 871 0 14
17 1 28 0 857 871 / 14
60 2 57 1 798 872 5 74
60 2 57 0 798 872 / 74
12 2 54 1 760 872 5 112
12 2 54 2 760 872 / 112
12 2 54 2 775 872 0 97
12 2 54 0 775 872 / 97
75 2 166 0 873 873 / 0
9 1 57 1 858 873 10 15
9 1 57 0 858 873 / 15
36 1 6 1 830 873 5 108
36 1 6 0 830 873 / 108
70 2 29 1 790 873 5 83
70 2 29 0 790 873 / 83
57 2 1 1 863 873 10 10
57 2 1 0 863 873 / 10
32 2 46 1 864 874 5 10
32 2 46 2 864 874 / 10
32 2 46 2 865 874 0 9
32 2 46 0 865 874 / 9
6 2 29 1 865 875 5 10
6 2 29 2 865 875 / 10
30 2 35 1 860 875 10 15
30 2 35 0 860 875 / 15
3 2 87 1 840 875 5 35
3 2 87 0 840 875 / 35
14 2 109 2 875 875 0 0
14 2 109 0 875 875 / 0
6 2 29 2 870 875 0 5
6 2 29 0 870 875 / 5
91 1 74 1 859 876 5 68
91 1 74 0 859 876 / 68
41 2 9 1 866 876 5 10
41 2 9 2 866 876 / 10
94 1 9 1 836 876 10 40
94 1 9 2 836 876 / 40
79 1 32 1 831 876 10 45
79 1 32 2 831 876 / 45
55 1 51 1 866 876 5 10
55 1 51 2 866 876 / 10
76 2 6 1 806 876 5 70
76 2 6 2 806 876 / 70
41 2 9 2 868 876 0 8
41 2 9 0 868 876 / 8
94 1 9 2 838 876 0 38
94 1 9 0 838 876 / 38
79 1 32 2 837 876 0 39
79 1 32 0 837 876 / 39
55 1 51 2 868 876 0 8
55 1 51 0 868 876 / 8
76 2 6 2 810 876 0 66
76 2 6 0 810 876 / 66
90 1 52 1 848 877 5 29
90 1 52 0 848 877 / 29
89 1 70 1 832 877 10 81
89 1 70 0 832 877 / 81
13 2 19 1 851 878 10 27
13 2 19 0 851 878 / 27
4 2 16 1 868 878 5 10
4 2 16 0 868 878 / 10
26 2 101 1 858 878 5 20
26 2 101 2 858 878 / 20
19 3 60 1 864 879 10 15
19 3 60 2 864 879 / 15
71 1 6 1 854 879 5 25
71 1 6 2 854 879 / 25
38 1 87 1 780 879 5 134
38 1 87 0 780 879 / 134
70 2 6 1 791 879 5 88
70 2 6 2 791 879 / 88
71 1 6 2 855 879 0 24
71 1 6 0 855 879 / 24
70 2 6 2 795 879 0 84
70 2 6 0 795 879 / 84
83 1 31 1 836 880 5 44
83 1 31 0 836 880 / 44
95 1 43 1 870 880 10 10
95 1 43 0 870 880 / 10
56 1 6 1 835 880 10 80
56 1 6 2 835 880 / 80
56 1 6 2 840 880 0 75
56 1 6 0 840 880 / 75
11 1 72 1 748 881 10 133
11 1 72 0 748 881 / 133
29 2 6 1 852 882 10 30
29 2 6 2 852 882 / 30
60 2 1 1 798 882 10 84
60 2 1 2 798 882 / 84
29 2 6 2 870 882 0 12
29 2 6 0 870 882 / 12
60 2 1 2 808 882 0 74
60 2 1 0 808 882 / 74
53 2 6 1 868 883 5 15
53 2 6 0 868 883 / 15
58 1 58 1 787 883 5 96
58 1 58 2 787 883 / 96
13 2 73 1 851 883 5 32
13 2 73 0 851 883 / 32
4 2 1 1 868 883 5 15
4 2 1 0 868 883 / 15
58 1 58 2 792 883 0 91
58 1 58 0 792 883 / 91
8 2 5 1 850 884 5 34
8 2 5 2 850 884 / 34
9 1 23 1 859 884 10 25
9 1 23 2 859 884 / 25
89 1 104 1 834 884 5 86
89 1 104 2 834 884 / 86
8 2 5 2 855 884 0 29
8 2 5 0 855 884 / 29
9 1 23 2 874 884 0 10
9 1 23 0 874 884 / 10
89 1 104 2 840 884 0 80
89 1 104 0 840 884 / 80
16 2 50 1 870 885 10 15
16 2 50 2 870 885 / 15
65 1 3 1 819 885 10 127
65 1 3 2 819 885 / 127
25 2 71 1 832 885 10 53
25 2 71 0 832 885 / 53
50 1 87 1 839 885 10 46
50 1 87 2 839 885 / 46
90 1 66 1 851 885 5 34
90 1 66 0 851 885 / 34
26 2 101 2 885 885 0 0
26 2 101 0 885 885 / 0
16 2 50 2 885 885 0 0
16 2 50 0 885 885 / 0
65 1 3 2 824 885 0 122
65 1 3 0 824 885 / 122
50 1 87 2 840 885 0 45
50 1 87 0 840 885 / 45
22 1 116 1 848 887 10 83
22 1 116 2 848 887 / 83
49 1 82 1 845 887 10 42
49 1 82 0 845 887 / 42
64 1 168 1 874 887 10 73
36 1 1 1 834 887 10 118
36 1 1 2 834 887 / 118
22 1 116 2 857 887 0 74
22 1 116 0 857 887 / 74
36 1 1 2 845 887 0 107
36 1 1 0 845 887 / 107
87 1 6 1 854 888 5 108
87 1 6 0 854 888 / 108
53 2 29 1 868 888 5 20
53 2 29 2 868 888 / 20
53 2 29 2 870 888 0 18
53 2 29 0 870 888 / 18
85 2 169 0 844 889 / 45
51 1 91 1 822 890 10 68
51 1 91 0 822 890 / 68
75 2 73 1 881 891 10 10
75 2 73 0 881 891 / 10
3 2 168 1 851 891 5 40
11 1 85 1 748 891 10 143
11 1 85 0 748 891 / 143
92 1 17 1 874 892 5 62
92 1 17 2 874 892 / 62
92 1 17 2 925 892 0 11
92 1 17 0 925 892 / 11
66 1 168 1 857 893 10 73
31 3 20 1 864 893 10 29
31 3 20 2 864 893 / 29
87 1 29 1 854 893 5 113
87 1 29 2 854 893 / 113
31 3 20 2 867 893 0 26
31 3 20 0 867 893 / 26
87 1 29 2 855 893 0 112
87 1 29 0 855 893 / 112
52 2 16 1 881 894 10 13
52 2 16 0 881 894 / 13
39 1 71 1 834 894 5 60
39 1 71 2 834 894 / 60
39 1 71 2 838 894 0 56
39 1 71 0 838 894 / 56
81 1 16 1 869 895 10 66
81 1 16 0 869 895 / 66
1 3 40 1 865 895 5 30
1 3 40 0 865 895 / 30
51 1 58 1 822 895 5 73
51 1 58 2 822 895 / 73
51 1 58 2 827 895 0 68
51 1 58 0 827 895 / 68
10 1 106 1 850 896 5 46
10 1 106 0 850 896 / 46
80 1 6 1 865 897 10 32
80 1 6 2 865 897 / 32
5 2 4 1 790 897 10 107
5 2 4 0 790 897 / 107
21 1 47 1 786 897 10 111
21 1 47 0 786 897 / 111
80 1 6 2 870 897 0 27
80 1 6 0 870 897 / 27
72 1 30 1 853 898 10 80
72 1 30 0 853 898 / 80
25 2 162 1 840 898 5 58
37 2 161 1 840 899 10 59
12 2 33 1 797 899 5 102
12 2 33 2 797 899 / 102
49 1 49 1 847 899 10 52
49 1 49 2 847 899 / 52
12 2 33 2 798 899 0 101
12 2 33 0 798 899 / 101
49 1 49 2 865 899 0 34
49 1 49 0 865 899 / 34
54 2 4 1 880 900 10 20
54 2 4 0 880 900 / 20
45 2 168 0 341 902 / 0
35 2 16 1 888 902 5 14
35 2 16 0 888 902 / 14
77 1 168 0 903 903 / 0
86 2 164 0 903 903 / 0
71 1 42 1 874 903 5 29
71 1 42 2 874 903 / 29
4 2 77 1 878 903 10 25
4 2 77 2 878 903 / 25
65 1 4 1 837 903 5 127
65 1 4 2 837 903 / 127
5 2 29 1 791 903 5 112
5 2 29 2 791 903 / 112
71 1 42 2 890 903 0 13
71 1 42 0 890 903 / 13
4 2 77 2 880 903 0 23
4 2 77 0 880 903 / 23
65 1 4 2 840 903 0 124
65 1 4 0 840 903 / 124
5 2 29 2 795 903 0 108
5 2 29 0 795 903 / 108
38 1 87 1 795 904 10 144
38 1 87 0 795 904 / 144
52 2 1 1 881 904 10 23
52 2 1 2 881 904 / 23
72 1 4 1 854 904 5 85
72 1 4 2 854 904 / 85
52 2 1 2 900 904 0 4
52 2 1 0 900 904 / 4
72 1 4 2 855 904 0 84
72 1 4 0 855 904 / 84
67 2 2 1 855 905 10 50
67 2 2 2 855 905 / 50
30 2 4 1 880 905 10 25
30 2 4 2 880 905 / 25
76 2 100 1 829 905 10 76
76 2 100 0 829 905 / 76
56 1 4 1 860 905 5 80
56 1 4 0 860 905 / 80
50 1 87 1 855 905 5 50
50 1 87 0 855 905 / 50
1 3 102 1 865 905 10 40
1 3 102 2 865 905 / 40
54 2 6 1 880 905 5 25
54 2 6 2 880 905 / 25
67 2 2 2 858 905 0 47
67 2 2 0 858 905 / 47
30 2 4 2 885 905 0 20
30 2 4 0 885 905 / 20
1 3 102 2 873 905 0 32
1 3 102 0 873 905 / 32
54 2 6 2 885 905 0 20
54 2 6 0 885 905 / 20
68 1 168 1 871 906 10 89
20 1 121 1 880 906 10 26
20 1 121 0 880 906 / 26
74 1 47 1 875 906 10 68
74 1 47 0 875 906 / 68
25 3 162 0 906 906 / 0
6 2 4 1 892 907 10 15
6 2 4 0 892 907 / 15
70 2 42 1 814 908 10 94
70 2 42 2 814 908 / 94
95 1 32 1 893 908 5 15
95 1 32 2 893 908 / 15
70 2 42 2 830 908 0 78
70 2 42 0 830 908 / 78
95 1 32 2 901 908 0 7
95 1 32 0 901 908 / 7
40 2 0 1 894 909 5 15
40 2 0 0 894 909 / 15
79 1 43 1 865 909 5 44
79 1 43 0 865 909 / 44
73 2 6 1 895 910 5 15
73 2 6 2 895 910 / 15
59 2 133 1 886 910 10 24
59 2 133 0 886 910 / 24
29 2 90 1 888 910 10 22
29 2 90 2 888 910 / 22
73 2 6 2 900 910 0 10
73 2 6 0 900 910 / 10
29 2 90 2 893 910 0 17
29 2 90 0 893 910 / 17
28 2 168 0 911 911 / 0
91 1 113 1 884 911 10 78
91 1 113 2 884 911 / 78
92 1 122 1 934 911 10 21
92 1 122 0 934 911 / 21
91 1 113 2 898 911 0 64
91 1 113 0 898 911 / 64
81 1 168 1 881 912 5 71
17 1 27 1 894 913 5 19
17 1 27 0 894 913 / 19
35 2 33 1 889 913 10 24
35 2 33 2 889 913 / 24
6 2 29 1 893 913 5 20
6 2 29 2 893 913 / 20
35 2 33 2 895 913 0 18
35 2 33 0 895 913 / 18
6 2 29 2 900 913 0 13
6 2 29 0 900 913 / 13
18 1 19 1 828 914 10 132
18 1 19 0 828 914 / 132
21 1 73 1 794 915 10 121
21 1 73 2 794 915 / 121
21 1 73 2 821 915 0 94
21 1 73 0 821 915 / 94
84 2 163 0 916 916 / 0
57 2 31 1 896 916 10 20
57 2 31 0 896 916 / 20
76 2 7 1 830 916 10 86
76 2 7 2 830 916 / 86
76 2 7 2 844 916 0 72
76 2 7 0 844 916 / 72
25 3 49 1 912 917 5 5
25 3 49 0 912 917 / 5
27 1 82 1 820 918 10 108
27 1 82 0 820 918 / 108
44 2 162 0 919 919 / 0
33 2 82 1 880 919 10 39
33 2 82 0 880 919 / 39
79 1 51 1 865 919 10 54
79 1 51 2 865 919 / 54
79 1 51 2 870 919 0 49
79 1 51 0 870 919 / 49
43 2 160 0 920 920 / 0
48 2 0 1 834 920 5 86
48 2 0 0 834 920 / 86
31 3 21 1 884 920 10 36
31 3 21 0 884 920 / 36
14 2 0 1 911 921 10 10
14 2 0 0 911 921 / 10
55 1 52 1 908 921 5 13
55 1 52 0 908 921 / 13
58 1 4 1 820 921 10 101
58 1 4 2 820 921 / 101
58 1 4 2 840 921 0 81
58 1 4 0 840 921 / 81
4 2 6 1 894 922 5 28
4 2 6 2 894 922 / 28
72 1 77 1 868 922 5 89
72 1 77 0 868 922 / 89
20 1 78 1 891 922 5 31
20 1 78 2 891 922 / 31
4 2 6 2 895 922 0 27
4 2 6 0 895 922 / 27
20 1 78 2 904 922 0 18
20 1 78 0 904 922 / 18
10 1 35 1 867 923 10 56
10 1 35 0 867 923 / 56
67 2 63 1 866 923 10 57
67 2 63 2 866 923 / 57
67 2 63 2 868 923 0 55
67 2 63 0 868 923 / 55
60 2 47 1 840 924 10 84
60 2 47 0 840 924 / 84
38 1 87 1 810 924 5 149
38 1 87 0 810 924 / 149
59 2 160 1 890 924 10 34
23 1 92 1 876 925 10 49
23 1 92 0 876 925 / 49
77 1 6 1 915 925 10 10
77 1 6 0 915 925 / 10
50 1 87 1 870 925 5 55
50 1 87 0 870 925 / 55
31 3 111 1 884 925 5 41
31 3 111 2 884 925 / 41
31 3 111 2 893 925 0 32
31 3 111 0 893 925 / 32
93 3 169 0 926 926 / 0
47 2 160 0 927 927 / 0
56 1 168 1 872 927 10 90
18 1 47 1 836 927 5 137
18 1 47 2 836 927 / 137
27 1 52 1 824 927 5 113
27 1 52 2 824 927 / 113
18 1 47 2 862 927 0 111
18 1 47 0 862 927 / 111
27 1 52 2 827 927 0 110
27 1 52 0 827 927 / 110
15 1 1 1 905 928 10 75
15 1 1 0 905 928 / 75
51 1 4 1 850 928 10 78
51 1 4 0 850 928 / 78
71 1 29 1 910 928 5 18
71 1 29 2 910 928 / 18
28 2 1 1 923 928 5 5
28 2 1 0 923 928 / 5
71 1 29 2 915 928 0 13
71 1 29 0 915 928 / 13
45 2 75 1 359 930 10 10
45 2 75 0 359 930 / 10
44 2 49 1 925 930 5 5
44 2 49 0 925 930 / 5
41 2 57 1 918 931 5 13
41 2 57 0 918 931 / 13
66 2 168 0 858 931 / 73
87 1 30 1 883 931 10 122
87 1 30 0 883 931 / 122
12 2 34 1 820 931 10 111
12 2 34 0 820 931 / 111
89 1 69 1 878 932 10 90
89 1 69 0 878 932 / 90
54 2 58 1 907 932 5 25
54 2 58 2 907 932 / 25
54 2 58 2 912 932 0 20
54 2 58 0 912 932 / 20
13 2 9 1 896 933 5 37
13 2 9 0 896 933 / 37
80 1 75 1 896 933 10 37
80 1 75 2 896 933 / 37
65 1 6 1 860 933 10 134
65 1 6 2 860 933 / 134
84 2 9 1 928 933 5 5
84 2 9 0 928 933 / 5
33 2 52 1 884 933 10 49
33 2 52 2 884 933 / 49
15 1 33 1 905 933 5 80
15 1 33 2 905 933 / 80
51 1 6 1 850 933 5 83
51 1 6 2 850 933 / 83
80 1 75 2 899 933 0 34
80 1 75 0 899 933 / 34
65 1 6 2 865 933 0 129
65 1 6 0 865 933 / 129
33 2 52 2 887 933 0 46
33 2 52 0 887 933 / 46
15 1 33 2 918 933 0 67
15 1 33 0 918 933 / 67
51 1 6 2 855 933 0 78
51 1 6 0 855 933 / 78
7 1 60 1 924 934 10 10
7 1 60 2 924 934 / 10
39 1 72 1 868 934 10 66
39 1 72 0 868 934 / 66
74 1 168 1 898 934 5 73
60 2 151 1 840 934 10 94
60 2 151 0 875 934 / 94
7 1 60 2 929 934 0 5
7 1 60 0 929 934 / 5
83 1 10 1 881 935 10 54
83 1 10 2 881 935 / 54
26 2 16 1 925 935 10 10
26 2 16 0 925 935 / 10
85 2 0 1 880 935 10 55
85 2 0 0 880 935 / 55
1 3 39 1 898 935 5 37
1 3 39 0 898 935 / 37
83 1 10 2 908 935 0 27
83 1 10 0 908 935 / 27
94 1 19 1 888 936 10 48
94 1 19 0 888 936 / 48
67 2 2 1 876 936 5 60
67 2 2 2 876 936 / 60
67 2 2 2 878 936 0 58
67 2 2 0 878 936 / 58
53 2 41 1 914 937 5 23
53 2 41 2 914 937 / 23
55 1 107 1 919 937 5 18
55 1 107 2 919 937 / 18
53 2 41 2 934 937 0 3
53 2 41 0 934 937 / 3
55 1 107 2 930 937 0 7
55 1 107 0 930 937 / 7
8 2 16 1 899 938 10 39
8 2 16 0 899 938 / 39
22 1 9 1 898 938 10 84
22 1 9 0 898 938 / 84
70 2 29 1 850 938 10 88
70 2 29 0 850 938 / 88
29 2 19 1 911 938 10 27
29 2 19 0 911 938 / 27
2 1 61 1 934 939 5 5
2 1 61 0 934 939 / 5
32 2 29 1 925 939 5 14
32 2 29 2 925 939 / 14
30 2 6 1 914 939 5 25
30 2 6 2 914 939 / 25
39 1 85 1 868 939 5 71
39 1 85 0 868 939 / 71
60 2 47 1 875 939 5 99
60 2 47 0 875 939 / 99
32 2 29 2 930 939 0 9
32 2 29 0 930 939 / 9
30 2 6 2 915 939 0 24
30 2 6 0 915 939 / 24
16 2 25 1 935 940 5 5
16 2 25 0 935 940 / 5
75 2 82 1 925 940 5 15
75 2 82 0 925 940 / 15
6 2 4 1 922 940 5 18
6 2 4 2 922 940 / 18
89 1 66 1 881 940 5 95
89 1 66 0 881 940 / 95
6 2 4 2 930 940 0 10
6 2 4 0 930 940 / 10
9 1 9 1 926 941 5 15
9 1 9 0 926 941 / 15
5 2 30 1 823 941 10 118
5 2 30 0 823 941 / 118
72 1 168 1 877 941 10 99
12 2 54 1 820 941 10 121
12 2 54 2 820 941 / 121
1 3 167 1 899 941 5 42
94 1 73 1 888 941 5 53
94 1 73 2 888 941 / 53
12 2 54 2 835 941 0 106
12 2 54 0 835 941 / 106
94 1 73 2 911 941 0 30
94 1 73 0 911 941 / 30
95 1 43 1 925 942 10 17
95 1 43 2 925 942 / 17
87 1 29 1 884 942 10 132
87 1 29 2 884 942 / 132
95 1 43 2 930 942 0 12
95 1 43 0 930 942 / 12
87 1 29 2 885 942 0 131
87 1 29 0 885 942 / 131
42 2 167 0 943 943 / 0
91 1 6 1 925 943 5 69
91 1 6 0 925 943 / 69
21 1 100 1 839 943 10 104
21 1 100 0 839 943 / 104
96 1 163 0 944 944 / 0
49 1 59 1 905 944 5 39
49 1 59 0 905 944 / 39
52 2 47 1 930 944 10 14
52 2 47 0 930 944 / 14
93 3 126 1 939 944 5 5
93 3 126 0 939 944 / 5
11 1 61 1 792 945 10 153
11 1 61 0 792 945 / 153
79 1 56 1 891 945 5 54
79 1 56 2 891 945 / 54
43 2 0 1 935 945 10 10
43 2 0 0 935 945 / 10
50 1 87 1 885 945 5 60
50 1 87 0 885 945 / 60
41 2 166 1 927 945 5 18
26 2 1 1 925 945 10 20
26 2 1 2 925 945 / 20
75 2 66 1 925 945 5 20
75 2 66 2 925 945 / 20
79 1 56 2 909 945 0 36
79 1 56 0 909 945 / 36
26 2 1 2 931 945 0 14
26 2 1 0 931 945 / 14
75 2 66 2 928 945 0 17
75 2 66 0 928 945 / 17
86 2 73 1 941 946 5 5
86 2 73 0 941 946 / 5
73 2 24 1 926 946 10 20
73 2 24 2 926 946 / 20
73 2 24 2 927 946 0 19
73 2 24 0 927 946 / 19
36 1 10 1 900 947 5 112
36 1 10 0 900 947 / 112
76 2 4 1 865 947 10 82
76 2 4 2 865 947 / 82
13 2 4 1 900 947 10 47
13 2 4 0 900 947 / 47
76 2 4 2 870 947 0 77
76 2 4 0 870 947 / 77
97 1 163 0 948 948 / 0
40 2 1 1 928 948 5 20
40 2 1 0 928 948 / 20
14 2 97 1 933 948 5 15
14 2 97 2 933 948 / 15
66 2 4 1 870 948 5 78
66 2 4 0 870 948 / 78
14 2 97 2 940 948 0 8
14 2 97 0 940 948 / 8
38 1 87 1 825 949 10 159
38 1 87 0 825 949 / 159
8 2 25 1 900 949 10 49
8 2 25 2 900 949 / 49
21 1 7 1 840 949 5 109
21 1 7 2 840 949 / 109
8 2 25 2 925 949 0 24
8 2 25 0 925 949 / 24
21 1 7 2 874 949 0 75
21 1 7 0 874 949 / 75
2 1 78 1 935 950 10 15
2 1 78 2 935 950 / 15
49 1 32 1 906 950 5 44
49 1 32 2 906 950 / 44
49 1 32 2 928 950 0 22
49 1 32 0 928 950 / 22
90 1 1 1 907 951 10 44
90 1 1 0 907 951 / 44
25 3 32 1 936 951 10 15
25 3 32 2 936 951 / 15
2 1 78 2 951 951 0 0
2 1 78 0 951 951 / 0
25 3 32 2 937 951 0 14
25 3 32 0 937 951 / 14
31 3 20 1 910 952 10 42
31 3 20 0 910 952 / 42
47 2 0 1 942 952 10 10
47 2 0 0 942 952 / 10
65 1 3 1 879 952 5 134
65 1 3 0 879 952 / 134
70 2 33 1 854 952 10 98
70 2 33 2 854 952 / 98
5 2 6 1 824 952 10 128
5 2 6 2 824 952 / 128
70 2 33 2 858 952 0 94
70 2 33 0 858 952 / 94
5 2 6 2 825 952 0 127
5 2 6 0 825 952 / 127
58 1 26 1 867 953 5 86
58 1 26 0 867 953 / 86
60 2 23 1 884 953 5 104
60 2 23 0 884 953 / 104
77 1 42 1 934 954 10 20
77 1 42 2 934 954 / 20
16 2 50 1 944 954 5 10
16 2 50 2 944 954 / 10
77 1 42 2 950 954 0 4
77 1 42 0 950 954 / 4
16 2 50 2 953 954 0 1
16 2 50 0 953 954 / 1
29 2 23 1 918 955 10 37
29 2 23 2 918 955 / 37
29 2 23 2 934 955 0 21
29 2 23 0 934 955 / 21
4 2 53 1 924 956 5 32
4 2 53 2 924 956 / 32
4 2 53 2 925 956 0 31
4 2 53 0 925 956 / 31
35 2 18 1 934 957 5 23
35 2 18 2 934 957 / 23
9 1 3 1 932 957 10 25
9 1 3 2 932 957 / 25
36 1 96 1 900 957 10 122
36 1 96 2 900 957 / 122
31 3 165 1 910 957 5 47
35 2 18 2 937 957 0 20
35 2 18 0 937 957 / 20
9 1 3 2 944 957 0 13
9 1 3 0 944 957 / 13
36 1 96 2 902 957 0 120
36 1 96 0 902 957 / 120
55 1 107 1 941 958 10 17
55 1 107 0 941 958 / 17
93 3 115 1 948 958 5 10
93 3 115 0 948 958 / 10
40 2 6 1 933 958 5 25
40 2 6 2 933 958 / 25
60 2 57 1 884 958 5 109
60 2 57 0 884 958 / 109
40 2 6 2 945 958 0 13
40 2 6 0 945 958 / 13
19 3 60 2 959 959 0 0
19 3 60 0 959 959 / 0
15 1 34 1 940 960 5 72
15 1 34 0 940 960 / 72
42 2 54 1 955 960 5 5
42 2 54 0 955 960 / 5
11 1 49 1 802 960 5 158
11 1 49 2 802 960 / 158
11 1 49 2 803 960 0 157
11 1 49 0 803 960 / 157
10 1 6 1 895 961 10 66
10 1 6 0 895 961 / 66
18 1 48 1 892 962 5 116
18 1 48 0 892 962 / 116
96 1 65 1 957 962 5 5
96 1 65 0 957 962 / 5
60 2 1 1 884 963 5 114
60 2 1 0 884 963 / 114
48 2 1 1 868 964 10 96
48 2 1 0 868 964 / 96
80 1 4 1 925 964 5 39
80 1 4 2 925 964 / 39
80 1 4 2 930 964 0 34
80 1 4 0 930 964 / 34
88 2 164 0 965 965 / 0
37 3 161 0 965 965 / 0
51 1 91 1 882 965 5 83
51 1 91 0 882 965 / 83
6 2 6 1 950 965 5 15
6 2 6 0 950 965 / 15
97 1 1 1 960 965 5 5
97 1 1 0 960 965 / 5
38 1 168 1 836 965 5 164
