$FINAL:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;DutyType;DepotID;VehTypeID;LineID
122;16;1310;29;41;0:18:45:00;0:19:29:00;1;DT5: Auftragnehmer Umlauf lang;163;1;208
122;16;-1;41;41;0:19:29:00;0:19:39:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1380;41;29;0:19:39:00;0:20:27:00;1;DT5: Auftragnehmer Umlauf lang;163;1;208
122;16;-1;29;6;0:20:27:00;0:20:28:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;-1;6;6;0:20:28:00;0:20:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1406;6;24;0:20:30:00;0:20:52:00;1;DT5: Auftragnehmer Umlauf lang;163;1;216
122;16;-1;24;24;0:20:52:00;0:20:59:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1424;24;4;0:20:59:00;0:21:25:00;1;DT5: Auftragnehmer Umlauf lang;163;1;216
122;16;-1;4;4;0:21:25:00;0:21:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1436;4;12;0:21:30:00;0:21:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;202
122;16;-1;12;67;0:21:40:00;0:21:40:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1440;67;6;0:21:40:00;0:21:55:00;1;DT5: Auftragnehmer Umlauf lang;163;1;202
122;16;-1;6;6;0:21:55:00;0:22:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
122;16;1455;6;80;0:22:30:00;0:22:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
122;16;1458;80;29;0:22:40:00;0:22:50:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
122;16;-1;29;163;0:22:50:00;0:23:05:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;-1;163;33;0:13:18:00;0:13:30:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;780;33;76;0:13:30:00;0:14:08:00;1;DT5: Auftragnehmer Umlauf lang;163;1;286
123;26;-1;76;101;0:14:08:00;0:14:18:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;-1;101;101;0:14:18:00;0:14:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;898;101;16;0:14:45:00;0:15:25:00;1;DT5: Auftragnehmer Umlauf lang;163;1;286
123;26;-1;16;1;0:15:25:00;0:15:25:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;-1;1;1;0:15:25:00;0:15:31:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;972;1;50;0:15:31:00;0:16:30:00;1;DT5: Auftragnehmer Umlauf lang;163;1;236
123;26;-1;50;50;0:16:30:00;0:16:31:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;1076;50;25;0:16:31:00;0:17:21:00;1;DT5: Auftragnehmer Umlauf lang;163;1;236
123;26;-1;25;88;0:17:21:00;0:17:21:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;-1;88;88;0:17:21:00;0:17:25:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;1166;88;5;0:17:25:00;0:18:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;211
123;26;-1;5;5;0:18:10:00;0:18:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
123;26;1261;5;16;0:18:15:00;0:18:59:00;1;DT5: Auftragnehmer Umlauf lang;163;1;211
123;26;-1;16;163;0:18:59:00;0:19:11:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
124;19;-1;162;71;0:13:20:00;0:13:28:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;761;71;60;0:13:28:00;0:14:24:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
124;19;-1;60;60;0:14:24:00;0:15:59:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;1017;60;71;0:15:59:00;0:16:54:00;1;DT5: Auftragnehmer Umlauf lang;162;1;220
124;19;-1;71;69;0:16:54:00;0:16:57:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;-1;69;69;0:16:57:00;0:17:17:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;1156;69;70;0:17:17:00;0:17:52:00;1;DT5: Auftragnehmer Umlauf lang;162;1;281
124;19;-1;70;49;0:17:52:00;0:18:03:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;-1;49;49;0:18:03:00;0:18:12:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;1254;49;32;0:18:12:00;0:18:36:00;1;DT5: Auftragnehmer Umlauf lang;162;1;70
124;19;-1;32;32;0:18:36:00;0:18:37:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;1296;32;82;0:18:37:00;0:19:05:00;1;DT5: Auftragnehmer Umlauf lang;162;1;70
124;19;-1;82;69;0:19:05:00;0:19:08:00;2;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;-1;69;69;0:19:08:00;0:19:17:00;9;DT5: Auftragnehmer Umlauf lang;162;1;0
124;19;1357;69;70;0:19:17:00;0:19:52:00;1;DT5: Auftragnehmer Umlauf lang;162;1;281
124;19;-1;70;162;0:19:52:00;0:20:03:00;3;DT5: Auftragnehmer Umlauf lang;162;1;0
125;6;-1;160;46;0:13:21:00;0:13:25:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;754;46;29;0:13:25:00;0:14:25:00;1;DT5: Auftragnehmer Umlauf lang;160;1;208
125;6;-1;29;29;0:14:25:00;0:14:30:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;877;29;4;0:14:30:00;0:14:52:00;1;DT5: Auftragnehmer Umlauf lang;160;1;203
125;6;-1;4;29;0:14:52:00;0:14:53:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;-1;29;29;0:14:53:00;0:15:00:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;920;29;4;0:15:00:00;0:15:22:00;1;DT5: Auftragnehmer Umlauf lang;160;1;203
125;6;-1;4;4;0:15:22:00;0:15:30:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;966;4;6;0:15:30:00;0:15:50:00;1;DT5: Auftragnehmer Umlauf lang;160;1;224
125;6;-1;6;29;0:15:50:00;0:15:50:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;-1;29;29;0:15:50:00;0:16:00:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;1022;29;118;0:16:00:00;0:16:27:00;1;DT5: Auftragnehmer Umlauf lang;160;1;208
125;6;-1;118;29;0:16:27:00;0:16:50:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;-1;29;29;0:16:50:00;0:17:00:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
125;6;1132;29;46;0:17:00:00;0:17:54:00;1;DT5: Auftragnehmer Umlauf lang;160;1;208
125;6;-1;46;160;0:17:54:00;0:17:58:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
126;52;-1;163;33;0:13:23:00;0:13:35:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;788;33;146;0:13:35:00;0:14:01:00;1;DT5: Auftragnehmer Umlauf lang;163;1;286
126;52;-1;146;130;0:14:01:00;0:14:02:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;-1;130;130;0:14:02:00;0:14:14:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;840;130;16;0:14:14:00;0:14:41:00;1;DT5: Auftragnehmer Umlauf lang;163;1;286
126;52;-1;16;1;0:14:41:00;0:14:41:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;-1;1;1;0:14:41:00;0:15:00:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;923;1;47;0:15:00:00;0:15:30:00;1;DT5: Auftragnehmer Umlauf lang;163;1;237
126;52;-1;47;104;0:15:30:00;0:15:53:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;-1;104;104;0:15:53:00;0:16:00:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;1019;104;69;0:16:00:00;0:16:38:00;1;DT5: Auftragnehmer Umlauf lang;163;1;281
126;52;-1;69;66;0:16:38:00;0:16:41:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;1089;66;1;0:16:41:00;0:17:37:00;1;DT5: Auftragnehmer Umlauf lang;163;1;238
126;52;-1;1;4;0:17:37:00;0:17:41:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;-1;4;4;0:17:41:00;0:18:00:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;1242;4;89;0:18:00:00;0:18:26:00;1;DT5: Auftragnehmer Umlauf lang;163;1;211
126;52;-1;89;89;0:18:26:00;0:18:41:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
126;52;1301;89;16;0:18:41:00;0:19:09:00;1;DT5: Auftragnehmer Umlauf lang;163;1;211
126;52;-1;16;163;0:19:09:00;0:19:21:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;-1;163;50;0:13:24:00;0:13:34:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;785;50;6;0:13:34:00;0:14:28:00;1;DT5: Auftragnehmer Umlauf lang;163;1;236
127;53;-1;6;29;0:14:28:00;0:14:28:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;-1;29;29;0:14:28:00;0:14:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;874;29;41;0:14:30:00;0:15:14:00;1;DT5: Auftragnehmer Umlauf lang;163;1;208
127;53;-1;41;41;0:15:14:00;0:15:34:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;973;41;29;0:15:34:00;0:16:27:00;1;DT5: Auftragnehmer Umlauf lang;163;1;208
127;53;-1;29;1;0:16:27:00;0:16:31:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;-1;1;1;0:16:31:00;0:16:44:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;1095;1;47;0:16:44:00;0:17:05:00;1;DT5: Auftragnehmer Umlauf lang;163;1;297
127;53;-1;47;33;0:17:05:00;0:17:25:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;1169;33;17;0:17:25:00;0:18:21:00;1;DT5: Auftragnehmer Umlauf lang;163;1;186
127;53;-1;17;17;0:18:21:00;0:18:56:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
127;53;1329;17;16;0:18:56:00;0:19:53:00;1;DT5: Auftragnehmer Umlauf lang;163;1;186
127;53;-1;16;163;0:19:53:00;0:20:05:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
128;41;-1;166;23;0:13:25:00;0:13:34:00;2;DT6: Auftragnehmer Umlauf kurz;166;1;0
128;41;786;23;9;0:13:34:00;0:14:26:00;1;DT6: Auftragnehmer Umlauf kurz;166;1;296
128;41;-1;9;9;0:14:26:00;0:14:28:00;9;DT6: Auftragnehmer Umlauf kurz;166;1;0
128;41;866;9;57;0:14:28:00;0:15:18:00;1;DT6: Auftragnehmer Umlauf kurz;166;1;296
128;41;-1;57;166;0:15:18:00;0:15:27:00;2;DT6: Auftragnehmer Umlauf kurz;166;1;0
129;35;-1;161;17;0:13:25:00;0:13:45:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;801;17;76;0:13:45:00;0:14:09:00;1;DT5: Auftragnehmer Umlauf lang;161;1;86
129;35;-1;76;76;0:14:09:00;0:14:10:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;835;76;16;0:14:10:00;0:14:48:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
129;35;-1;16;33;0:14:48:00;0:14:49:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;-1;33;33;0:14:49:00;0:14:55:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;908;33;18;0:14:55:00;0:15:34:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
129;35;-1;18;18;0:15:34:00;0:15:37:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;980;18;16;0:15:37:00;0:16:20:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
129;35;-1;16;88;0:16:20:00;0:16:21:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;-1;88;88;0:16:21:00;0:16:25:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1055;88;5;0:16:25:00;0:17:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;211
129;35;-1;5;5;0:17:10:00;0:17:15:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1153;5;6;0:17:15:00;0:17:55:00;1;DT5: Auftragnehmer Umlauf lang;161;1;211
129;35;1228;6;53;0:17:55:00;0:18:24:00;1;DT5: Auftragnehmer Umlauf lang;161;1;38
129;35;-1;53;53;0:18:24:00;0:18:25:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1271;53;4;0:18:25:00;0:18:55:00;1;DT5: Auftragnehmer Umlauf lang;161;1;38
129;35;-1;4;4;0:18:55:00;0:19:00:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1338;4;26;0:19:00:00;0:19:22:00;1;DT5: Auftragnehmer Umlauf lang;161;1;221
129;35;-1;26;89;0:19:22:00;0:19:30:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;-1;89;89;0:19:30:00;0:19:56:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1392;89;16;0:19:56:00;0:20:23:00;1;DT5: Auftragnehmer Umlauf lang;161;1;211
129;35;-1;16;33;0:20:23:00;0:20:24:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;-1;33;33;0:20:24:00;0:20:55:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
129;35;1419;33;18;0:20:55:00;0:21:50:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
129;35;-1;18;161;0:21:50:00;0:22:05:00;3;DT5: Auftragnehmer Umlauf lang;161;1;0
130;59;-1;160;133;0:13:30:00;0:13:34:00;2;DT6: Auftragnehmer Umlauf kurz;160;1;0
130;59;784;133;81;0:13:34:00;0:13:53:00;1;DT6: Auftragnehmer Umlauf kurz;160;1;233
130;59;-1;81;81;0:13:53:00;0:14:04:00;9;DT6: Auftragnehmer Umlauf kurz;160;1;0
130;59;826;81;15;0:14:04:00;0:14:15:00;1;DT6: Auftragnehmer Umlauf kurz;160;1;233
130;59;848;15;133;0:14:15:00;0:14:46:00;1;DT6: Auftragnehmer Umlauf kurz;160;1;233
130;59;-1;133;160;0:14:46:00;0:14:50:00;2;DT6: Auftragnehmer Umlauf kurz;160;1;0
131;67;-1;161;74;0:13:33:00;0:13:35:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;787;74;2;0:13:35:00;0:14:15:00;1;DT5: Auftragnehmer Umlauf lang;161;1;210
131;67;-1;2;2;0:14:15:00;0:14:18:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;852;2;63;0:14:18:00;0:14:26:00;1;DT5: Auftragnehmer Umlauf lang;161;1;292
131;67;-1;63;63;0:14:26:00;0:14:28:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;867;63;2;0:14:28:00;0:14:36:00;1;DT5: Auftragnehmer Umlauf lang;161;1;292
131;67;-1;2;2;0:14:36:00;0:14:38:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;884;2;2;0:14:38:00;0:15:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;201
131;67;-1;2;2;0:15:10:00;0:15:38:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;982;2;2;0:15:38:00;0:16:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;201
131;67;-1;2;2;0:16:10:00;0:16:38:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;1086;2;2;0:16:38:00;0:17:16:00;1;DT5: Auftragnehmer Umlauf lang;161;1;201
131;67;-1;2;2;0:17:16:00;0:17:38:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;1197;2;2;0:17:38:00;0:18:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;201
131;67;-1;2;2;0:18:10:00;0:18:18:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;1266;2;63;0:18:18:00;0:18:26:00;1;DT5: Auftragnehmer Umlauf lang;161;1;292
131;67;-1;63;63;0:18:26:00;0:18:28:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;1277;63;2;0:18:28:00;0:18:36:00;1;DT5: Auftragnehmer Umlauf lang;161;1;292
131;67;-1;2;2;0:18:36:00;0:19:08:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
131;67;1343;2;74;0:19:08:00;0:19:42:00;1;DT5: Auftragnehmer Umlauf lang;161;1;210
131;67;-1;74;161;0:19:42:00;0:19:44:00;3;DT5: Auftragnehmer Umlauf lang;161;1;0
132;54;-1;163;6;0:13:33:00;0:13:45:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;798;6;58;0:13:45:00;0:14:07:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;58;58;0:14:07:00;0:14:12:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;838;58;4;0:14:12:00;0:14:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;4;6;0:14:40:00;0:14:40:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;-1;6;6;0:14:40:00;0:14:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;895;6;58;0:14:45:00;0:15:07:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;58;58;0:15:07:00;0:15:12:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;932;58;4;0:15:12:00;0:15:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;4;4;0:15:40:00;0:15:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;992;4;6;0:15:45:00;0:16:14:00;1;DT5: Auftragnehmer Umlauf lang;163;1;214
132;54;-1;6;6;0:16:14:00;0:16:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;1041;6;91;0:16:15:00;0:16:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;91;58;0:16:42:00;0:16:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;-1;58;58;0:16:42:00;0:16:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;1102;58;4;0:16:47:00;0:17:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
132;54;-1;4;109;0:17:10:00;0:17:29:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;-1;109;109;0:17:29:00;0:17:35:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;1192;109;0;0:17:35:00;0:18:11:00;1;DT5: Auftragnehmer Umlauf lang;163;1;15
132;54;-1;0;46;0:18:11:00;0:18:24:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;-1;46;46;0:18:24:00;0:18:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
132;54;1315;46;33;0:18:47:00;0:19:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;8
132;54;-1;33;163;0:19:40:00;0:19:52:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
133;4;-1;161;101;0:13:35:00;0:13:48:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;806;101;16;0:13:48:00;0:14:28:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
133;4;-1;16;1;0:14:28:00;0:14:28:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;-1;1;77;0:14:28:00;0:14:38:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;-1;77;77;0:14:38:00;0:14:40:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;885;77;6;0:14:40:00;0:14:54:00;1;DT5: Auftragnehmer Umlauf lang;161;1;204
133;4;-1;6;6;0:14:54:00;0:14:55:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;909;6;53;0:14:55:00;0:15:24:00;1;DT5: Auftragnehmer Umlauf lang;161;1;38
133;4;-1;53;53;0:15:24:00;0:15:25:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;951;53;4;0:15:25:00;0:15:55:00;1;DT5: Auftragnehmer Umlauf lang;161;1;38
133;4;-1;4;33;0:15:55:00;0:16:00:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;-1;33;33;0:16:00:00;0:16:20:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;1052;33;18;0:16:20:00;0:17:02:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
133;4;-1;18;18;0:17:02:00;0:17:05:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;1139;18;16;0:17:05:00;0:17:45:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
133;4;-1;16;33;0:17:45:00;0:17:46:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;-1;33;33;0:17:46:00;0:17:55:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;1227;33;76;0:17:55:00;0:18:36:00;1;DT5: Auftragnehmer Umlauf lang;161;1;286
133;4;-1;76;138;0:18:36:00;0:18:36:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;-1;138;138;0:18:36:00;0:18:40:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
133;4;1300;138;17;0:18:40:00;0:19:04:00;1;DT5: Auftragnehmer Umlauf lang;161;1;86
133;4;-1;17;161;0:19:04:00;0:19:24:00;3;DT5: Auftragnehmer Umlauf lang;161;1;0
134;-1;-1;168;168;0:13:35:00;0:13:40:00;5;DT3: DKB kurz;168;-1;0
134;-1;-1;168;6;0:13:40:00;0:13:50:00;7;DT3: DKB kurz;6;36;0
134;36;-1;6;1;0:13:50:00;0:13:54:00;2;DT3: DKB kurz;168;1;0
134;36;-1;1;1;0:13:54:00;0:14:05:00;9;DT3: DKB kurz;168;1;0
134;36;828;1;10;0:14:05:00;0:15:00:00;1;DT3: DKB kurz;168;1;98
134;36;-1;10;96;0:15:00:00;0:15:00:00;2;DT3: DKB kurz;168;1;0
134;36;-1;96;96;0:15:00:00;0:15:02:00;9;DT3: DKB kurz;168;1;0
134;36;926;96;1;0:15:02:00;0:16:00:00;1;DT3: DKB kurz;168;1;98
134;36;-1;1;1;0:16:00:00;0:16:23:00;9;DT3: DKB kurz;168;1;0
134;36;1053;1;31;0:16:23:00;0:16:56:00;1;DT3: DKB kurz;168;1;290
134;36;1119;31;10;0:16:56:00;0:17:41:00;1;DT3: DKB kurz;168;1;298
134;36;-1;10;96;0:17:41:00;0:17:41:00;2;DT3: DKB kurz;168;1;0
134;36;-1;96;96;0:17:41:00;0:18:04:00;9;DT3: DKB kurz;168;1;0
134;36;1244;96;1;0:18:04:00;0:18:59:00;1;DT3: DKB kurz;168;1;98
134;36;-1;1;168;0:18:59:00;0:19:11:00;3;DT3: DKB kurz;168;1;0
134;-1;-1;168;168;0:19:11:00;0:19:21:00;6;DT3: DKB kurz;168;40;0
135;40;-1;160;10;0:13:44:00;0:14:08:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;831;10;0;0:14:08:00;0:14:54:00;1;DT5: Auftragnehmer Umlauf lang;160;1;298
135;40;906;0;1;0:14:54:00;0:15:28:00;1;DT5: Auftragnehmer Umlauf lang;160;1;290
135;40;-1;1;6;0:15:28:00;0:15:33:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;-1;6;6;0:15:33:00;0:15:45:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;994;6;58;0:15:45:00;0:16:07:00;1;DT5: Auftragnehmer Umlauf lang;160;1;206
135;40;-1;58;58;0:16:07:00;0:16:12:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;1036;58;4;0:16:12:00;0:16:40:00;1;DT5: Auftragnehmer Umlauf lang;160;1;206
135;40;-1;4;4;0:16:40:00;0:16:45:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;1097;4;6;0:16:45:00;0:17:14:00;1;DT5: Auftragnehmer Umlauf lang;160;1;214
135;40;-1;6;1;0:17:14:00;0:17:18:00;2;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;-1;1;1;0:17:18:00;0:17:23:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;1162;1;31;0:17:23:00;0:17:56:00;1;DT5: Auftragnehmer Umlauf lang;160;1;290
135;40;1229;31;10;0:17:56:00;0:18:41:00;1;DT5: Auftragnehmer Umlauf lang;160;1;298
135;40;-1;10;10;0:18:41:00;0:19:08:00;9;DT5: Auftragnehmer Umlauf lang;160;1;0
135;40;1344;10;11;0:19:08:00;0:19:47:00;1;DT5: Auftragnehmer Umlauf lang;160;1;298
135;40;-1;11;160;0:19:47:00;0:19:58:00;3;DT5: Auftragnehmer Umlauf lang;160;1;0
136;30;-1;163;4;0:13:48:00;0:14:00:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;822;4;35;0:14:00:00;0:14:20:00;1;DT5: Auftragnehmer Umlauf lang;163;1;202
136;30;-1;35;4;0:14:20:00;0:14:40:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;-1;4;4;0:14:40:00;0:14:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;893;4;6;0:14:45:00;0:15:14:00;1;DT5: Auftragnehmer Umlauf lang;163;1;214
136;30;-1;6;6;0:15:14:00;0:15:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;938;6;91;0:15:15:00;0:15:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
136;30;-1;91;58;0:15:42:00;0:15:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;-1;58;58;0:15:42:00;0:15:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;998;58;4;0:15:47:00;0:16:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
136;30;-1;4;4;0:16:10:00;0:16:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;1038;4;79;0:16:15:00;0:16:28:00;1;DT5: Auftragnehmer Umlauf lang;163;1;204
136;30;-1;79;79;0:16:28:00;0:16:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;1075;79;6;0:16:30:00;0:16:44:00;1;DT5: Auftragnehmer Umlauf lang;163;1;204
136;30;-1;6;29;0:16:44:00;0:16:44:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;-1;29;29;0:16:44:00;0:16:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;1098;29;30;0:16:45:00;0:17:13:00;1;DT5: Auftragnehmer Umlauf lang;163;1;207
136;30;-1;30;6;0:17:13:00;0:17:14:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;-1;6;6;0:17:14:00;0:17:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;1152;6;42;0:17:15:00;0:17:34:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
136;30;-1;42;42;0:17:34:00;0:17:50:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
136;30;1215;42;29;0:17:50:00;0:18:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
